My Sites/My Suppliers' site,Customer code,Customer name,Supplier code,Supplier name,Customer supplier reference,Site code,Site name,Site country,Customer site reference,Trading relationship type,Business type,Site functions,Primary site activity,Direct supplier code,Direct supplier name,Audit code,Audit company name,Audit company type,Audit date,Audit submission date,Audit published date,Workflow status,Audit nature,Is SMETA audit?,Which code was this based on?,Audit schedule type,Audit scope,Auditor uploads,Is most recent audit?,Is Sedex virtual assessment?,Audit finding code,Finding title code,Finding created date,New or carried over,Finding type,Finding criticality,Custom criticality,Finding category,Finding sub-category,Finding title,Finding description,Finding status,Number of days at this status,Is finding open?,Recommended completion date,Is finding overdue?,Days overdue,Corrective action date,Corrective action status,Parent finding code,Superseded by audit code,Audit superseded date,Verification method,Verified date,Parent audit code,Verified by audit code
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,9e718ee0-a3a3-4202-8067-f90f34c488a7,ZAI2110111,05/01/2023,New,Non-compliance,Minor,,10b. Environment,"General Environmental Permits, & Management systems",Lack of a detailed environment policy that covers relevant environmental impacts and has been communicated to necessary parties,,Created,76,TRUE,05/02/2023,Overdue,-38,,,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,06e2e42a-2100-4a7f-86ed-bc1a7e98facc,ZAI2020209,05/01/2023,New,Non-compliance,Major,,2. Freedom of Association and Collective Bargaining,Worker dialogue,"There is no mechanism for effective communication between management and workers (e.g. worker committee, union, etc.)",,Created,76,TRUE,04/02/2023,Overdue,-39,,,,,,Follow up,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,977d7b98-07b9-463f-b96e-8517e59eded4,ZAI2031509,05/01/2023,New,Non-compliance,Minor,,"3. Health, safety & hygiene",First Aid / Accidents,First aid box available but contents are missing / contents out of date or otherwise inadequate,,Created,76,TRUE,05/02/2023,Overdue,-38,,,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,57239962-b090-4202-9dbe-0918fbc3dbf4,ZAI2000201,05/01/2023,New,Non-compliance,Minor,,0. Management Systems,Site's Awareness of Code/Legal Requirements,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's employees,,Created,76,TRUE,07/03/2023,Overdue,-8,,,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,b9f9a1eb-6b78-4f6d-9979-ec61ecf6428d,ZAI2120302,05/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Grievance Mechanisms,No confidential whistleblowing procedure in place,,Created,76,TRUE,05/02/2023,Overdue,-38,,,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,f9bfdbcf-5315-45c4-af00-0b6f414f659c,ZAI2120208,05/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Systems to manage compliance,"Policy and procedures to prevent or avoid bribery, corruption and other unethical business practices have not been communicated to employees in higher risk positions such as management, finance, purchasing and logistics",,Created,76,TRUE,05/02/2023,Overdue,-38,,,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003278,ZAI2031509,05/01/2023,New,Non-compliance,Minor,,"3. Health, safety & hygiene",First Aid / Accidents,First aid box available but contents are missing / contents out of date or otherwise inadequate,,Created,76,TRUE,05/02/2023,Overdue,-43,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003279,ZAI2000201,05/01/2023,New,Non-compliance,Minor,,0. Management Systems,Site's Awareness of Code/Legal Requirements,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's employees,,Created,76,TRUE,07/03/2023,Overdue,-13,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003280,ZAI2020209,05/01/2023,New,Non-compliance,Major,,2. Freedom of Association and Collective Bargaining,Worker dialogue,"There is no mechanism for effective communication between management and workers (e.g. worker committee, union, etc.)",,Created,76,TRUE,05/02/2023,Overdue,-43,,,,,,Follow up,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003281,ZAI2120302,05/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Grievance Mechanisms,No confidential whistleblowing procedure in place,,Created,76,TRUE,05/02/2023,Overdue,-43,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003282,ZAI2110111,05/01/2023,New,Non-compliance,Minor,,10b. Environment,"General Environmental Permits, & Management systems",Lack of a detailed environment policy that covers relevant environmental impacts and has been communicated to necessary parties,,Created,76,TRUE,05/02/2023,Overdue,-43,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092490,B&Q - Building,ZC1033076,Arroll ltd,506056,ZS1016132,Arroll ltd,United Kingdom,506056,Direct,Goods Provider,,Manufacture of other fabricated metal products n.e.c., , ,ZAA600001221,QIMA Ltd,Null,04/01/2023,06/01/2023,06/01/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600003283,ZAI2120208,05/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Systems to manage compliance,"Policy and procedures to prevent or avoid bribery, corruption and other unethical business practices have not been communicated to employees in higher risk positions such as management, finance, purchasing and logistics",,Created,76,TRUE,05/02/2023,Overdue,-43,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,3f6f225c-d49f-44ca-8bdf-635b3a11b021,ZAI2060401,18/01/2023,New,Non-compliance,Major,,6. Working Hours,Excessive hours,Total hours exceed 60 hours per week - ETI requirements are not met - systemic,,Created,63,TRUE,20/04/2023,Not overdue,,,,,,,Follow up,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,9dce4e4d-964f-4065-8913-3d2a4d60e5d7,ZAI2000201,17/01/2023,New,Non-compliance,Minor,,0. Management Systems,Site's Awareness of Code/Legal Requirements,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's employees,,Created,64,TRUE,18/02/2023,Overdue,-25,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,94c29beb-73f9-4dc0-938a-dade20758cca,ZAI2000205,17/01/2023,New,Observation,,,0. Management Systems,Site's Awareness of Code/Legal Requirements,No / inadequate management awareness of the social and ethical standards required / ETI base code,,Created,64,FALSE,,Not overdue,,,,,,,Follow up,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,371ca7b8-82eb-4456-95bf-3df89d87ed34,ZAI2020102,17/01/2023,New,Non-compliance,Major,,2. Freedom of Association and Collective Bargaining,Management Systems,Workers are not informed of their right to join or form a worker committee / trade union or to bargain collectively (or refrain from doing so) free from retaliation,,Created,64,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,565f8885-609b-46e3-95c1-8465218445da,ZAI2090401,18/01/2023,New,Non-compliance,Major,,9. No harsh / inhumane treatment - discipline / grievance,Grievance Procedures,Lack of a detailed grievance procedure that has been communicated to all workers,,Created,63,TRUE,19/02/2023,Overdue,-24,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ad73a9e2-a9fe-468c-9ded-77825fecffdd,ZAI2030617,17/01/2023,New,Non-compliance,Critical,,"3. Health, safety & hygiene",Fire Safety - Fire alarms & Evacuation,Regular fire drills are not conducted,,Created,64,TRUE,19/02/2023,Overdue,-24,,,,,,Follow up,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,b78e4231-2215-4ddc-84c4-388724db9386,ZAI2030804,17/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Electrical risk,No / inadequate PAT / electric safety testing / electrical safety risk assessment,,Created,64,TRUE,19/02/2023,Overdue,-24,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,b174d1cf-d37d-4e16-9800-db6c3b671b9d,ZAI2040101,18/01/2023,New,Non-compliance,Minor,,4. Children & Young Workers,Child Labour Policy & Record Keeping,Lack of detailed policy regarding working age and employment of young workers,,Created,63,TRUE,20/03/2023,Not overdue,,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,d8ebb642-e1c8-499b-989f-82da91b0c848,ZAI2120206,18/01/2023,New,Non-compliance,Major,,10c. Business Ethics,BE - Systems to manage compliance,"Lack of a transparent system in place for confidentially reporting and managing resolution of issues such as bribery, corruption, and unethical business practices",,Created,63,TRUE,18/02/2023,Overdue,-25,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,e5ccd788-eb48-40f1-a951-f6a1ce3ca3be,ZAI2030707,17/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Isolated occurrence of blocked fire exits,,Created,64,TRUE,20/01/2023,Overdue,-54,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ece9b5d9-8e6a-42d2-b4ec-759e429cc3d0,ZAI2031010,18/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Chemicals,Improper storage of hazardous chemicals,,Created,63,TRUE,20/01/2023,Overdue,-54,,,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600008225,ZAI2000205,17/01/2023,New,Observation,,,0. Management Systems,Site's Awareness of Code/Legal Requirements,No / inadequate management awareness of the social and ethical standards required / ETI base code,,Pending auditor review,64,FALSE,,Not overdue,,,Raised,,,,Follow up,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600008226,ZAI2000201,17/01/2023,New,Non-compliance,Minor,,0. Management Systems,Site's Awareness of Code/Legal Requirements,The ethical Code (i.e. ETI Base Code for SMETA audits) is not communicated to the site's employees,,Pending auditor review,64,TRUE,25/03/2023,Not overdue,,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600008227,ZAI2020102,17/01/2023,New,Non-compliance,Major,,2. Freedom of Association and Collective Bargaining,Management Systems,Workers are not informed of their right to join or form a worker committee / trade union or to bargain collectively (or refrain from doing so) free from retaliation,,Pending auditor review,64,TRUE,25/04/2023,Not overdue,,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600008228,ZAI2030707,17/01/2023,New,Non-compliance,Major,,"3. Health, safety & hygiene",Fire Safety - Fire exits,Isolated occurrence of blocked fire exits,,Pending auditor review,64,TRUE,03/03/2023,Overdue,-17,,Raised,,,,Desktop,,,
my_suppliers_sites,ZC1092884,B&Q - Showroom,ZC1065419,Shaw Europe Ltd,,ZS1031881,Shaw Manufacturing Plant SQ,United Kingdom,,Indirect,Goods Provider,,Manufacture of carpets and rugs,ZC1022151,NATIONAL CARPETS,ZAA600002055,QIMA Ltd,Null,16/01/2023,20/01/2023,16/02/2023,Published,Full Initial Audit,TRUE,,Semi-announced,"1. Labour Standards, 2. Health & Safety, 3. Environment, 4. Business Ethics",TRUE,TRUE,FALSE,ZAF600008229,ZAI2030617,17/01/2023,New,Non-compliance,Critical,,"3. Health, safety & hygiene",Fire Safety - Fire alarms & Evacuation,Regular fire drills are not conducted,,Pending auditor review,64,TRUE,25/03/2023,Not overdue,,,Raised,,,,Follow up,,,
